OttoHrkSkorzeny,1.0
luke_plight,0.975
KruegChristian,0.8686868686868687
realPepeMiller,0.955
Gunsmoke1961,0.995
seabearbruh,0.9776119402985075
GuyBarbara1,0.985
afsanehbehnia,0.985
GlendaleAg,0.995
FLINTCREW,0.97
holydok,0.925
donaldtrumplolz,0.9615384615384616
leahhhnicoleeee,0.7777777777777778
Lyncameron5,1.0
110781543d7c475,0.9333333333333333
goodmedicine4us,0.44
DennisWalters0,0.9891304347826086
rickhe1,0.925
